field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M
271623001561551,44.5557,-92.8846,2020-04-24,10.26,15.04,5.48,0.0,22.01,65.76,2.96
271623001561551,44.5557,-92.8846,2020-04-25,9.37,11.99,6.75,0.0,16.49,69.83,3.02
271623001561551,44.5557,-92.8846,2020-04-26,7.41,12.88,1.94,0.0,21.33,74.94,3.45
271623001561551,44.5557,-92.8846,2020-04-27,13.28,18.22,8.34,2.05,18.58,69.21,3.38
271623001561551,44.5557,-92.8846,2020-04-28,15.45,17.66,13.24,0.69,20.39,72.66,3.42
271623001561551,44.5557,-92.8846,2020-04-29,11.83,17.19,6.47,0.0,21.66,77.01,2.93
271623001561551,44.5557,-92.8846,2020-04-30,12.49,17.3,7.68,0.0,17.89,76.18,5.15
271623001561551,44.5557,-92.8846,2020-05-01,12.65,16.31,8.99,0.0,19.68,64.3,3.4
271623001561551,44.5557,-92.8846,2020-05-02,9.16,15.09,3.23,4.64,19.74,79.27,3.67
271623001561551,44.5557,-92.8846,2020-05-03,13.8,18.82,8.78,0.0,22.94,61.69,5.0
271623001561551,44.5557,-92.8846,2020-05-04,12.73,17.48,7.98,5.48,21.34,62.89,3.52
271623001561551,44.5557,-92.8846,2020-05-05,18.03,23.82,12.24,4.51,16.93,83.73,3.76
271623001561551,44.5557,-92.8846,2020-05-06,14.37,17.57,11.17,0.0,21.71,81.78,7.81
271623001561551,44.5557,-92.8846,2020-05-07,14.42,20.27,8.57,0.0,17.67,62.08,0.45
271623001561551,44.5557,-92.8846,2020-05-08,16.74,21.94,11.54,0.0,23.08,73.05,3.01
271623001561551,44.5557,-92.8846,2020-05-09,16.5,19.27,13.73,0.0,25.76,48.78,3.57
271623001561551,44.5557,-92.8846,2020-05-10,9.02,11.23,6.81,0.0,21.97,63.24,5.53
271623001561551,44.5557,-92.8846,2020-05-11,14.1,19.1,9.1,1.39,22.01,74.99,4.92
271623001561551,44.5557,-92.8846,2020-05-12,19.79,24.29,15.29,0.04,26.89,53.27,6.22
271623001561551,44.5557,-92.8846,2020-05-13,14.89,19.58,10.2,0.96,22.4,70.95,1.22
271623001561551,44.5557,-92.8846,2020-05-14,16.24,19.61,12.87,3.01,19.54,56.88,3.44
271623001561551,44.5557,-92.8846,2020-05-15,15.43,21.11,9.75,0.0,27.64,61.98,2.86
271623001561551,44.5557,-92.8846,2020-05-16,15.09,20.33,9.85,0.28,22.17,72.25,4.65
271623001561551,44.5557,-92.8846,2020-05-17,19.17,24.29,14.05,0.02,26.04,79.65,4.23
271623001561551,44.5557,-92.8846,2020-05-18,19.29,21.91,16.67,5.11,19.9,49.27,4.74
271623001561551,44.5557,-92.8846,2020-05-19,17.48,19.97,14.99,0.56,21.37,64.81,3.38
271623001561551,44.5557,-92.8846,2020-05-20,22.66,24.68,20.64,0.68,25.96,67.84,4.19
271623001561551,44.5557,-92.8846,2020-05-21,16.48,20.38,12.58,0.0,25.47,75.48,3.84
271623001561551,44.5557,-92.8846,2020-05-22,18.89,23.59,14.19,0.16,24.68,64.81,4.15
271623001561551,44.5557,-92.8846,2020-05-23,19.12,21.7,16.54,0.0,24.34,76.55,3.6
271623001561551,44.5557,-92.8846,2020-05-24,18.36,21.11,15.61,0.0,21.99,68.93,3.96
271623001561551,44.5557,-92.8846,2020-05-25,16.72,21.13,12.31,0.0,20.5,62.17,5.54
271623001561551,44.5557,-92.8846,2020-05-26,21.04,25.16,16.92,9.38,19.45,63.76,6.51
271623001561551,44.5557,-92.8846,2020-05-27,20.3,23.68,16.92,2.66,23.51,65.11,3.44
271623001561551,44.5557,-92.8846,2020-05-28,20.1,22.15,18.05,0.26,19.27,48.47,2.24
271623001561551,44.5557,-92.8846,2020-05-29,17.57,22.28,12.86,0.0,26.18,62.3,6.86
271623001561551,44.5557,-92.8846,2020-05-30,16.34,20.26,12.42,0.0,24.61,63.95,2.7
271623001561551,44.5557,-92.8846,2020-05-31,22.15,26.5,17.8,0.0,23.4,57.85,5.34
271623001561551,44.5557,-92.8846,2020-06-01,15.27,20.66,9.88,1.79,24.82,70.18,3.03
271623001561551,44.5557,-92.8846,2020-06-02,23.63,27.31,19.95,0.0,26.77,67.46,5.01
271623001561551,44.5557,-92.8846,2020-06-03,24.79,28.39,21.19,0.0,23.35,65.9,1.87
271623001561551,44.5557,-92.8846,2020-06-04,23.07,25.81,20.33,0.0,26.59,59.21,4.54
271623001561551,44.5557,-92.8846,2020-06-05,21.46,25.03,17.89,0.0,24.11,72.33,3.47
271623001561551,44.5557,-92.8846,2020-06-06,22.37,27.26,17.48,0.0,26.57,66.98,3.71
271623001561551,44.5557,-92.8846,2020-06-07,23.05,28.9,17.2,0.0,23.58,58.36,5.53
271623001561551,44.5557,-92.8846,2020-06-08,21.97,27.74,16.2,1.64,25.56,69.13,4.1
271623001561551,44.5557,-92.8846,2020-06-09,24.55,29.29,19.81,0.0,26.78,65.22,4.55
271623001561551,44.5557,-92.8846,2020-06-10,22.04,27.27,16.81,1.42,27.79,64.92,3.9
271623001561551,44.5557,-92.8846,2020-06-11,20.6,23.44,17.76,0.0,24.73,63.66,7.02
271623001561551,44.5557,-92.8846,2020-06-12,21.13,27.02,15.24,2.53,29.04,55.53,3.37
271623001561551,44.5557,-92.8846,2020-06-13,23.9,27.19,20.61,11.15,25.15,63.19,5.99
271623001561551,44.5557,-92.8846,2020-06-14,24.02,27.97,20.07,0.0,28.56,71.17,4.22
271623001561551,44.5557,-92.8846,2020-06-15,27.27,31.76,22.78,0.0,26.32,50.73,4.12
271623001561551,44.5557,-92.8846,2020-06-16,28.9,31.96,25.84,0.0,19.99,63.92,1.38
271623001561551,44.5557,-92.8846,2020-06-17,23.97,29.36,18.58,0.0,25.36,61.65,6.12
271623001561551,44.5557,-92.8846,2020-06-18,22.19,26.12,18.26,0.0,28.12,60.31,5.3
271623001561551,44.5557,-92.8846,2020-06-19,27.93,32.08,23.78,3.38,23.68,71.65,3.47
271623001561551,44.5557,-92.8846,2020-06-20,27.66,32.6,22.72,0.0,26.79,63.12,2.83
271623001561551,44.5557,-92.8846,2020-06-21,25.52,30.79,20.25,0.0,21.46,60.76,4.83
271623001561551,44.5557,-92.8846,2020-06-22,28.59,33.64,23.54,0.0,24.57,43.87,4.72
271623001561551,44.5557,-92.8846,2020-06-23,27.26,31.48,23.04,4.71,26.79,65.91,4.75
271623001561551,44.5557,-92.8846,2020-06-24,24.66,28.47,20.85,0.0,27.84,74.68,6.71
271623001561551,44.5557,-92.8846,2020-06-25,29.01,33.22,24.8,0.0,27.49,55.69,6.2
271623001561551,44.5557,-92.8846,2020-06-26,22.22,26.81,17.63,0.0,22.86,53.67,6.53
271623001561551,44.5557,-92.8846,2020-06-27,27.68,31.94,23.42,7.24,24.37,72.6,4.82
271623001561551,44.5557,-92.8846,2020-06-28,26.42,28.69,24.15,0.0,24.58,41.81,3.49
271623001561551,44.5557,-92.8846,2020-06-29,26.32,32.21,20.43,0.0,28.05,49.16,5.3
271623001561551,44.5557,-92.8846,2020-06-30,22.9,27.0,18.8,1.72,24.0,68.85,6.31
271623001561551,44.5557,-92.8846,2020-07-01,27.21,29.67,24.75,1.03,21.32,61.21,6.15
271623001561551,44.5557,-92.8846,2020-07-02,25.46,30.83,20.09,0.0,23.5,65.81,4.28
271623001561551,44.5557,-92.8846,2020-07-03,26.48,31.96,21.0,0.0,25.18,54.39,6.26
271623001561551,44.5557,-92.8846,2020-07-04,26.17,31.23,21.11,0.0,23.28,54.31,1.97
271623001561551,44.5557,-92.8846,2020-07-05,25.81,30.17,21.45,0.0,23.45,59.42,3.91
271623001561551,44.5557,-92.8846,2020-07-06,25.58,29.05,22.11,0.62,20.48,62.52,5.81
271623001561551,44.5557,-92.8846,2020-07-07,30.19,33.32,27.06,2.48,21.48,63.06,4.85
271623001561551,44.5557,-92.8846,2020-07-08,24.94,28.25,21.63,0.0,22.11,64.96,4.84
271623001561551,44.5557,-92.8846,2020-07-09,30.1,34.71,25.49,0.0,24.08,55.88,4.54
271623001561551,44.5557,-92.8846,2020-07-10,31.17,36.14,26.2,0.78,24.58,48.1,2.94
271623001561551,44.5557,-92.8846,2020-07-11,28.71,34.26,23.16,1.56,20.11,70.65,4.7
271623001561551,44.5557,-92.8846,2020-07-12,22.15,25.16,19.14,0.0,21.18,58.0,4.97
271623001561551,44.5557,-92.8846,2020-07-13,27.87,31.87,23.87,4.44,25.27,52.35,4.39
271623001561551,44.5557,-92.8846,2020-07-14,27.09,31.01,23.17,5.54,17.53,50.63,0.93
271623001561551,44.5557,-92.8846,2020-07-15,28.02,30.02,26.02,0.0,23.65,61.16,4.07
271623001561551,44.5557,-92.8846,2020-07-16,26.98,30.76,23.2,11.37,23.03,66.29,4.82
271623001561551,44.5557,-92.8846,2020-07-17,22.95,27.92,17.98,0.0,17.67,57.82,6.15
271623001561551,44.5557,-92.8846,2020-07-18,26.8,29.28,24.32,0.0,23.5,42.11,4.93
271623001561551,44.5557,-92.8846,2020-07-19,32.51,34.99,30.03,10.66,22.2,64.38,1.02
271623001561551,44.5557,-92.8846,2020-07-20,28.4,30.85,25.95,2.13,22.06,69.33,2.49
271623001561551,44.5557,-92.8846,2020-07-21,26.9,31.15,22.65,0.0,23.14,58.02,3.02
271623001561551,44.5557,-92.8846,2020-07-22,25.01,27.16,22.86,0.0,23.99,55.17,4.2
271623001561551,44.5557,-92.8846,2020-07-23,32.25,36.88,27.62,7.3,22.88,56.86,1.69
271623001561551,44.5557,-92.8846,2020-07-24,27.48,32.16,22.8,0.73,24.23,54.65,1.46
271623001561551,44.5557,-92.8846,2020-07-25,27.61,31.86,23.36,2.85,22.23,55.94,1.46
271623001561551,44.5557,-92.8846,2020-07-26,25.93,29.08,22.78,0.0,18.12,50.12,6.06
271623001561551,44.5557,-92.8846,2020-07-27,24.45,30.06,18.84,2.71,21.38,55.2,5.93
271623001561551,44.5557,-92.8846,2020-07-28,23.97,27.46,20.48,5.06,23.76,67.31,5.79
271623001561551,44.5557,-92.8846,2020-07-29,29.54,33.17,25.91,0.31,19.43,60.09,4.82
271623001561551,44.5557,-92.8846,2020-07-30,29.79,33.59,25.99,0.0,20.09,53.09,1.15
271623001561551,44.5557,-92.8846,2020-07-31,23.41,29.34,17.48,0.0,26.28,54.08,5.78
271623001561551,44.5557,-92.8846,2020-08-01,26.28,30.57,21.99,5.41,16.63,63.92,2.66
271623001561551,44.5557,-92.8846,2020-08-02,28.65,34.61,22.69,0.0,16.77,49.93,3.76
271623001561551,44.5557,-92.8846,2020-08-03,26.17,31.94,20.4,3.95,24.43,62.55,2.31
271623001561551,44.5557,-92.8846,2020-08-04,23.99,27.48,20.5,2.53,25.39,62.79,3.04
271623001561551,44.5557,-92.8846,2020-08-05,24.55,29.56,19.54,0.0,23.09,54.88,2.73
271623001561551,44.5557,-92.8846,2020-08-06,28.64,31.39,25.89,0.0,16.33,63.09,2.29
271623001561551,44.5557,-92.8846,2020-08-07,26.93,29.22,24.64,0.94,21.66,48.16,5.56
271623001561551,44.5557,-92.8846,2020-08-08,24.64,29.9,19.38,0.0,20.36,64.62,4.15
271623001561551,44.5557,-92.8846,2020-08-09,27.3,29.59,25.01,0.0,24.5,68.68,3.52
271623001561551,44.5557,-92.8846,2020-08-10,23.89,28.68,19.1,0.0,22.38,56.6,4.66
271623001561551,44.5557,-92.8846,2020-08-11,22.34,26.25,18.43,0.14,21.71,58.81,4.02
271623001561551,44.5557,-92.8846,2020-08-12,24.94,29.74,20.14,1.61,20.7,57.37,3.83
271623001561551,44.5557,-92.8846,2020-08-13,23.75,27.15,20.35,2.23,16.77,63.19,4.07
271623001561551,44.5557,-92.8846,2020-08-14,19.49,23.39,15.59,0.0,20.28,72.18,5.2
271623001561551,44.5557,-92.8846,2020-08-15,23.54,27.36,19.72,0.9,14.19,63.23,3.96
271623001561551,44.5557,-92.8846,2020-08-16,23.0,28.42,17.58,0.0,23.6,60.23,4.11
271623001561551,44.5557,-92.8846,2020-08-17,27.87,32.99,22.75,1.91,23.02,52.37,3.98
271623001561551,44.5557,-92.8846,2020-08-18,23.44,29.14,17.74,0.16,16.94,50.74,2.81
271623001561551,44.5557,-92.8846,2020-08-19,18.69,21.86,15.52,0.0,19.44,59.67,5.3
271623001561551,44.5557,-92.8846,2020-08-20,25.01,30.36,19.66,0.0,19.91,60.7,4.01
271623001561551,44.5557,-92.8846,2020-08-21,24.44,30.06,18.82,0.14,14.36,64.64,5.25
271623001561551,44.5557,-92.8846,2020-08-22,21.54,24.45,18.63,0.0,14.27,56.38,0.85
271623001561551,44.5557,-92.8846,2020-08-23,24.42,29.38,19.46,2.59,19.35,54.77,4.54
271623001561551,44.5557,-92.8846,2020-08-24,22.96,27.06,18.86,3.13,17.9,69.06,5.05
271623001561551,44.5557,-92.8846,2020-08-25,22.33,26.02,18.64,0.0,21.36,60.48,7.64
271623001561551,44.5557,-92.8846,2020-08-26,21.11,26.79,15.43,6.4,20.04,65.6,4.61
271623001561551,44.5557,-92.8846,2020-08-27,19.14,22.92,15.36,1.42,16.33,62.02,4.56
271623001561551,44.5557,-92.8846,2020-08-28,22.66,26.31,19.01,0.8,16.2,64.94,4.64
271623001561551,44.5557,-92.8846,2020-08-29,21.93,24.17,19.69,0.36,17.23,57.13,2.28
271623001561551,44.5557,-92.8846,2020-08-30,26.95,29.5,24.4,5.87,17.72,64.23,3.08
271623001561551,44.5557,-92.8846,2020-08-31,18.76,21.16,16.36,0.0,17.72,56.03,2.61
271623001561551,44.5557,-92.8846,2020-09-01,21.81,24.32,19.3,0.0,15.78,64.76,3.57
271623001561551,44.5557,-92.8846,2020-09-02,13.73,17.99,9.47,0.0,16.32,63.28,1.13
271623001561551,44.5557,-92.8846,2020-09-03,19.7,22.75,16.65,0.0,18.14,48.35,5.26
271623001561551,44.5557,-92.8846,2020-09-04,20.71,25.4,16.02,1.42,16.03,50.59,2.13
271623001561551,44.5557,-92.8846,2020-09-05,20.33,24.79,15.87,6.22,15.14,55.17,2.0
271623001561551,44.5557,-92.8846,2020-09-06,21.95,25.1,18.8,1.59,19.1,66.36,4.11
271623001561551,44.5557,-92.8846,2020-09-07,24.37,26.95,21.79,1.28,18.79,56.58,5.04
271623001561551,44.5557,-92.8846,2020-09-08,21.51,24.72,18.3,0.0,10.71,60.52,5.14
271623001561551,44.5557,-92.8846,2020-09-09,22.13,25.67,18.59,3.18,14.82,57.74,0.8
271623001561551,44.5557,-92.8846,2020-09-10,16.11,20.41,11.81,0.0,13.34,71.8,4.94
271623001561551,44.5557,-92.8846,2020-09-11,17.09,21.62,12.56,0.0,17.95,63.4,5.19
271623001561551,44.5557,-92.8846,2020-09-12,17.73,20.98,14.48,6.29,18.17,57.49,3.44
271623001561551,44.5557,-92.8846,2020-09-13,16.56,20.63,12.49,0.0,19.47,63.68,5.57
271623001561551,44.5557,-92.8846,2020-09-14,15.58,21.14,10.02,0.0,11.32,65.39,2.76
271623001561551,44.5557,-92.8846,2020-09-15,16.69,20.86,12.52,0.0,12.56,67.84,2.11
271623001561551,44.5557,-92.8846,2020-09-16,19.16,24.66,13.66,0.58,18.13,68.59,1.26
271623001561551,44.5557,-92.8846,2020-09-17,18.48,22.47,14.49,0.0,17.7,58.67,4.12
271623001561551,44.5557,-92.8846,2020-09-18,13.89,16.48,11.3,0.72,12.94,79.47,3.43
271623001561551,44.5557,-92.8846,2020-09-19,16.61,19.37,13.85,6.42,14.04,41.77,5.29
271623001561551,44.5557,-92.8846,2020-09-20,14.36,18.63,10.09,0.0,12.88,73.47,4.5
271623001561551,44.5557,-92.8846,2020-09-21,19.14,23.05,15.23,0.0,13.33,69.3,4.65
271623001561551,44.5557,-92.8846,2020-09-22,12.59,14.81,10.37,0.76,16.98,59.72,3.64
271623001561551,44.5557,-92.8846,2020-09-23,16.38,21.13,11.63,0.0,7.8,73.94,2.78
271623001561551,44.5557,-92.8846,2020-09-24,17.12,21.62,12.62,0.0,13.34,60.83,4.46
271623001561551,44.5557,-92.8846,2020-09-25,12.15,15.22,9.08,4.14,10.83,72.12,5.55
271623001561551,44.5557,-92.8846,2020-09-26,13.5,18.72,8.28,0.5,14.47,51.58,1.51
271623001561551,44.5557,-92.8846,2020-09-27,17.35,23.26,11.44,0.0,14.91,62.98,4.06
271623001561551,44.5557,-92.8846,2020-09-28,14.57,18.41,10.73,0.0,11.06,69.32,4.94
271623001561551,44.5557,-92.8846,2020-09-29,14.69,17.92,11.46,1.95,13.5,62.68,4.68
271623001561551,44.5557,-92.8846,2020-09-30,13.76,18.61,8.91,0.0,12.79,66.5,2.53
271623001561551,44.5557,-92.8846,2020-10-01,10.76,14.93,6.59,0.0,10.39,74.06,2.82
271623001561551,44.5557,-92.8846,2020-10-02,13.01,16.3,9.72,0.0,8.89,55.96,2.1
271623001561551,44.5557,-92.8846,2020-10-03,10.03,14.84,5.22,2.39,10.17,57.41,5.84
271623001561551,44.5557,-92.8846,2020-10-04,12.17,15.79,8.55,0.0,13.6,66.24,5.05
271623001561551,44.5557,-92.8846,2020-10-05,8.98,11.08,6.88,0.54,9.68,65.03,2.44
271623001561551,44.5557,-92.8846,2020-10-06,11.69,15.07,8.31,0.0,8.81,55.22,4.14
271623001561551,44.5557,-92.8846,2020-10-07,11.49,14.51,8.47,0.0,10.42,49.92,7.81
271623001561551,44.5557,-92.8846,2020-10-08,8.74,14.15,3.33,1.67,11.05,74.09,1.3
271623001561551,44.5557,-92.8846,2020-10-09,12.26,17.3,7.22,0.0,10.37,71.59,3.67
271623001561551,44.5557,-92.8846,2020-10-10,9.29,11.61,6.97,1.06,9.77,64.48,6.86
271623001561551,44.5557,-92.8846,2020-10-11,8.23,11.15,5.31,0.0,15.84,63.13,3.86
271623001561551,44.5557,-92.8846,2020-10-12,9.56,14.18,4.94,5.19,10.65,73.71,3.66
271623001561551,44.5557,-92.8846,2020-10-13,2.84,8.42,-2.74,0.0,8.27,71.1,3.08
271623001561551,44.5557,-92.8846,2020-10-14,7.98,10.39,5.57,0.32,8.98,75.74,5.18
271623001561551,44.5557,-92.8846,2020-10-15,8.12,10.73,5.51,0.45,5.73,85.28,4.16
271623001561551,44.5557,-92.8846,2020-10-16,7.81,9.89,5.73,0.0,6.59,73.78,4.28
271623001561551,44.5557,-92.8846,2020-10-17,8.55,11.08,6.02,2.73,9.86,64.13,3.46
271623001561551,44.5557,-92.8846,2020-10-18,6.86,9.3,4.42,0.0,10.82,61.55,2.06
271623001561551,44.5557,-92.8846,2020-10-19,8.69,10.69,6.69,0.0,10.11,73.9,1.85
271623001561551,44.5557,-92.8846,2020-10-20,3.66,7.28,0.04,0.0,10.88,89.06,3.15
271623001561551,44.5557,-92.8846,2020-10-21,3.71,8.58,-1.16,2.09,11.53,62.51,3.77
271623001561551,44.5557,-92.8846,2020-10-22,2.5,7.72,-2.72,0.0,8.62,64.58,3.16
271623001561551,44.5557,-92.8846,2020-10-23,4.08,7.73,0.43,0.0,11.78,66.08,4.93
271623001561551,44.5557,-92.8846,2020-10-24,4.9,8.64,1.16,0.24,8.81,80.49,2.01
271623001561551,44.5557,-92.8846,2020-10-25,4.4,7.61,1.19,0.0,4.63,77.0,4.11
271623001561551,44.5557,-92.8846,2020-10-26,1.4,5.27,-2.47,0.0,9.18,78.06,2.87
271623001561551,44.5557,-92.8846,2020-10-27,3.03,8.82,-2.76,3.84,8.38,70.89,4.48
271623001561551,44.5557,-92.8846,2020-10-28,0.98,5.59,-3.63,0.0,8.37,65.69,3.19
271623001561551,44.5557,-92.8846,2020-10-29,0.22,5.96,-5.52,0.98,7.47,68.82,4.79
271623001561551,44.5557,-92.8846,2020-10-30,4.05,10.02,-1.92,0.0,6.85,70.6,2.85
271623001561551,44.5557,-92.8846,2020-10-31,4.12,8.2,0.04,0.0,7.7,60.54,5.53
271623001561551,44.5557,-92.8846,2020-11-01,-1.33,1.81,-4.47,0.0,8.16,68.39,3.92
271623001561551,44.5557,-92.8846,2020-11-02,-0.96,4.09,-6.01,0.0,8.27,75.01,1.62
271623001561551,44.5557,-92.8846,2020-11-03,0.54,6.41,-5.33,0.71,6.67,68.22,2.63
271623001561551,44.5557,-92.8846,2020-11-04,0.72,3.29,-1.85,0.15,4.99,67.0,5.0
271623001561551,44.5557,-92.8846,2020-11-05,2.78,8.59,-3.03,0.0,7.36,65.59,3.34
271623001561551,44.5557,-92.8846,2020-11-06,1.06,5.25,-3.13,0.0,5.42,73.53,3.97
271623001561551,44.5557,-92.8846,2020-11-07,4.61,7.67,1.55,0.0,8.57,81.69,4.68
271623001561551,44.5557,-92.8846,2020-11-08,5.41,9.38,1.44,0.0,5.79,57.02,4.81
271623001561551,44.5557,-92.8846,2020-11-09,-5.73,-0.33,-11.13,0.45,1.68,58.12,2.87
271623001561551,44.5557,-92.8846,2020-11-10,0.01,4.67,-4.65,0.0,4.18,66.43,1.52
271623001561551,44.5557,-92.8846,2020-11-11,-4.39,0.83,-9.61,0.42,4.11,77.48,2.53
271623001561551,44.5557,-92.8846,2020-11-12,-2.33,0.87,-5.53,7.12,11.9,84.41,4.64
271623001561551,44.5557,-92.8846,2020-11-13,-1.2,4.1,-6.5,2.79,4.09,78.29,7.68
271623001561551,44.5557,-92.8846,2020-11-14,-3.53,-1.14,-5.92,0.0,6.14,65.97,5.87
271623001561551,44.5557,-92.8846,2020-11-15,-4.39,-2.07,-6.71,0.0,6.81,56.47,4.41
271623001561551,44.5557,-92.8846,2020-11-16,-0.74,4.82,-6.3,0.0,6.51,76.7,3.2
271623001561551,44.5557,-92.8846,2020-11-17,-3.64,2.11,-9.39,0.0,5.64,76.49,7.07
271623001561551,44.5557,-92.8846,2020-11-18,-9.62,-5.27,-13.97,0.0,5.77,79.01,3.0
271623001561551,44.5557,-92.8846,2020-11-19,-4.77,-2.13,-7.41,0.0,4.4,72.93,4.44
271623001561551,44.5557,-92.8846,2020-11-20,-0.03,2.0,-2.06,0.0,7.47,71.94,4.03
271623001561551,44.5557,-92.8846,2020-11-21,0.27,4.86,-4.32,0.0,4.34,77.48,4.72
271623001561551,44.5557,-92.8846,2020-11-22,-2.1,2.64,-6.84,0.66,4.87,73.67,3.81
271623001561551,44.5557,-92.8846,2020-11-23,-3.01,-0.85,-5.17,6.66,3.64,64.7,2.17
271623001561551,44.5557,-92.8846,2020-11-24,-4.49,-0.93,-8.05,0.17,6.38,66.81,2.85
271623001561551,44.5557,-92.8846,2020-11-25,-9.96,-6.82,-13.1,0.0,4.12,71.28,3.28
271623001561551,44.5557,-92.8846,2020-11-26,-7.98,-5.6,-10.36,1.75,1.77,91.61,4.59
271623001561551,44.5557,-92.8846,2020-11-27,-7.8,-2.56,-13.04,0.0,1.43,69.76,3.93
271623001561551,44.5557,-92.8846,2020-11-28,-6.8,-1.57,-12.03,0.0,2.25,83.4,3.88
271623001561551,44.5557,-92.8846,2020-11-29,-7.22,-4.63,-9.81,0.0,6.27,86.03,4.96
271623001561551,44.5557,-92.8846,2020-11-30,-5.73,-1.93,-9.53,0.0,5.37,89.1,5.15
271623001561551,44.5557,-92.8846,2020-12-01,-8.12,-3.25,-12.99,0.0,1.47,85.19,5.5
271623001561551,44.5557,-92.8846,2020-12-02,-4.15,0.2,-8.5,0.35,3.34,74.99,4.07
271623001561551,44.5557,-92.8846,2020-12-03,-6.45,-4.19,-8.71,0.0,5.76,80.86,3.09
271623001561551,44.5557,-92.8846,2020-12-04,-6.45,-1.82,-11.08,0.0,7.06,75.5,2.72
271623001561551,44.5557,-92.8846,2020-12-05,-6.33,-0.46,-12.2,0.0,5.97,70.37,7.06
271623001561551,44.5557,-92.8846,2020-12-06,-11.6,-9.57,-13.63,4.63,2.7,69.55,4.87
271623001561551,44.5557,-92.8846,2020-12-07,-6.86,-1.32,-12.4,0.0,4.13,61.69,1.71
271623001561551,44.5557,-92.8846,2020-12-08,-5.16,-1.49,-8.83,1.5,2.0,74.3,1.39
271623001561551,44.5557,-92.8846,2020-12-09,-8.84,-4.91,-12.77,1.04,4.3,79.6,5.31
271623001561551,44.5557,-92.8846,2020-12-10,-11.14,-7.12,-15.16,0.0,1.0,97.52,0.95
271623001561551,44.5557,-92.8846,2020-12-11,-11.75,-8.01,-15.49,2.42,1.88,65.82,4.67
271623001561551,44.5557,-92.8846,2020-12-12,-12.3,-7.28,-17.32,0.0,3.18,74.11,5.33
271623001561551,44.5557,-92.8846,2020-12-13,-12.62,-8.72,-16.52,3.97,1.0,87.66,2.94
271623001561551,44.5557,-92.8846,2020-12-14,-9.46,-5.1,-13.82,0.0,6.21,74.75,6.07
271623001561551,44.5557,-92.8846,2020-12-15,-8.15,-2.53,-13.77,0.0,4.47,77.5,5.84
271623001561551,44.5557,-92.8846,2020-12-16,-4.12,-0.32,-7.92,0.0,5.57,60.27,5.61
271623001561551,44.5557,-92.8846,2020-12-17,-9.61,-4.35,-14.87,0.0,2.12,70.45,4.88
271623001561551,44.5557,-92.8846,2020-12-18,-6.18,-1.62,-10.74,0.0,2.7,76.62,3.71
271623001561551,44.5557,-92.8846,2020-12-19,-8.87,-4.22,-13.52,0.0,3.88,83.17,4.73
271623001561551,44.5557,-92.8846,2020-12-20,-7.56,-4.25,-10.87,0.0,3.78,82.62,6.17
271623001561551,44.5557,-92.8846,2020-12-21,-7.75,-1.96,-13.54,0.0,5.73,88.08,5.82
271623001561551,44.5557,-92.8846,2020-12-22,-11.25,-6.56,-15.94,0.0,7.66,83.52,3.44
271623001561551,44.5557,-92.8846,2020-12-23,-10.63,-4.9,-16.36,0.0,4.99,69.37,3.5
271623001561551,44.5557,-92.8846,2020-12-24,-4.87,0.62,-10.36,0.01,7.01,80.09,6.6
271623001561551,44.5557,-92.8846,2020-12-25,-9.83,-3.97,-15.69,0.0,1.0,75.36,4.23
271623001561551,44.5557,-92.8846,2020-12-26,-11.18,-7.32,-15.04,0.0,1.0,76.12,2.95
271623001561551,44.5557,-92.8846,2020-12-27,-7.92,-4.51,-11.33,0.0,6.28,86.54,7.35
271623001561551,44.5557,-92.8846,2020-12-28,-12.7,-8.22,-17.18,2.18,1.0,84.18,3.96
271623001561551,44.5557,-92.8846,2020-12-29,-13.63,-8.87,-18.39,0.0,6.67,92.92,3.86
271623001561551,44.5557,-92.8846,2020-12-30,-13.43,-9.87,-16.99,0.16,5.99,64.96,3.79
271623001561551,44.5557,-92.8846,2020-12-31,-11.79,-7.24,-16.34,2.07,5.77,100,5.93
271623001561551,44.5557,-92.8846,2021-01-01,-11.66,-6.01,-17.31,0.0,7.82,80.63,2.53
271623001561551,44.5557,-92.8846,2021-01-02,-13.33,-11.16,-15.5,0.0,2.93,87.14,4.03
271623001561551,44.5557,-92.8846,2021-01-03,-6.57,-1.98,-11.16,0.0,3.82,90.74,0.62
271623001561551,44.5557,-92.8846,2021-01-04,-11.78,-6.41,-17.15,1.24,3.51,82.95,4.54
271623001561551,44.5557,-92.8846,2021-01-05,-20.87,-15.97,-25.77,0.0,4.65,78.31,3.73
271623001561551,44.5557,-92.8846,2021-01-06,-11.49,-8.24,-14.74,0.52,2.53,81.5,3.61
271623001561551,44.5557,-92.8846,2021-01-07,-14.67,-12.12,-17.22,0.0,10.58,76.48,4.59
271623001561551,44.5557,-92.8846,2021-01-08,-14.11,-11.81,-16.41,0.0,6.68,85.98,4.59
271623001561551,44.5557,-92.8846,2021-01-09,-12.95,-7.02,-18.88,0.0,5.07,76.05,1.06
271623001561551,44.5557,-92.8846,2021-01-10,-9.75,-4.34,-15.16,0.0,3.2,85.1,4.66
271623001561551,44.5557,-92.8846,2021-01-11,-15.5,-12.77,-18.23,0.0,9.21,81.74,2.97
271623001561551,44.5557,-92.8846,2021-01-12,-13.71,-9.51,-17.91,0.0,9.48,89.22,1.88
